student_id,week_start,avg_grade,absence_hours
233,2024-12-09,56.1,8
233,2024-12-16,86.5,9
234,2024-09-02,84.3,4
234,2024-09-09,81.9,1
234,2024-09-16,99.8,1
234,2024-09-23,83.4,3
234,2024-09-30,78.9,4
234,2024-10-07,84.0,4
234,2024-10-14,91.3,2
234,2024-10-21,100.0,2
234,2024-10-28,97.5,4
234,2024-11-04,100.0,3
234,2024-11-11,80.6,6
234,2024-11-18,84.4,1
234,2024-11-25,85.6,1
234,2024-12-02,91.4,1
234,2024-12-09,85.0,4
234,2024-12-16,92.4,2
235,2024-09-02,87.4,3
235,2024-09-09,82.6,3
235,2024-09-16,90.1,2
235,2024-09-23,89.6,1
235,2024-09-30,81.5,1
235,2024-10-07,81.9,5
235,2024-10-14,92.4,1
235,2024-10-21,90.2,2
235,2024-10-28,81.3,0
235,2024-11-04,94.6,0
235,2024-11-11,86.5,1
235,2024-11-18,93.2,2
235,2024-11-25,86.0,2
235,2024-12-02,89.6,2
235,2024-12-09,87.0,2
235,2024-12-16,74.8,1
236,2024-09-02,49.7,20
236,2024-09-09,37.9,18
236,2024-09-16,28.7,20
236,2024-09-23,48.9,20
236,2024-09-30,44.2,20
236,2024-10-07,45.4,21
236,2024-10-14,29.6,21
236,2024-10-21,53.4,24
236,2024-10-28,41.9,22
236,2024-11-04,39.7,23
236,2024-11-11,36.2,23
236,2024-11-18,37.4,22
236,2024-11-25,25.4,22
236,2024-12-02,40.6,23
236,2024-12-09,35.9,23
236,2024-12-16,24.3,23
237,2024-09-02,77.8,1
237,2024-09-09,95.7,2
237,2024-09-16,80.3,5
237,2024-09-23,92.8,2
237,2024-09-30,89.8,2
237,2024-10-07,80.9,3
237,2024-10-14,84.0,3
237,2024-10-21,94.8,4
237,2024-10-28,82.3,3
237,2024-11-04,77.8,3
237,2024-11-11,88.1,3
237,2024-11-18,84.7,6
237,2024-11-25,79.9,4
237,2024-12-02,79.0,3
237,2024-12-09,91.9,2
237,2024-12-16,83.4,3
238,2024-09-02,72.1,11
238,2024-09-09,63.0,7
238,2024-09-16,72.3,8
238,2024-09-23,69.2,10
238,2024-09-30,47.4,7
238,2024-10-07,56.1,7
238,2024-10-14,89.2,9
238,2024-10-21,77.6,8
238,2024-10-28,76.1,6
238,2024-11-04,78.3,7
238,2024-11-11,65.7,9
238,2024-11-18,72.5,8
238,2024-11-25,59.1,8
238,2024-12-02,77.7,8
238,2024-12-09,80.5,7
238,2024-12-16,70.1,11
239,2024-09-02,80.5,4
239,2024-09-09,100.0,3
239,2024-09-16,82.0,1
239,2024-09-23,96.7,5
239,2024-09-30,98.0,3
239,2024-10-07,94.8,3
239,2024-10-14,79.5,4
239,2024-10-21,99.7,1
239,2024-10-28,78.4,3
239,2024-11-04,94.5,1
239,2024-11-11,88.8,2
239,2024-11-18,92.6,1
239,2024-11-25,93.3,2
239,2024-12-02,79.7,2
239,2024-12-09,71.8,2
239,2024-12-16,90.1,0
240,2024-09-02,23.4,17
240,2024-09-09,53.9,20
240,2024-09-16,38.2,22
240,2024-09-23,38.5,21
240,2024-09-30,41.2,20
240,2024-10-07,42.6,22
240,2024-10-14,38.0,21
240,2024-10-21,36.0,18
240,2024-10-28,40.3,20
240,2024-11-04,42.3,22
240,2024-11-11,37.3,23
240,2024-11-18,28.3,23
240,2024-11-25,37.1,22
240,2024-12-02,26.8,24
240,2024-12-09,39.1,23
240,2024-12-16,24.2,23
241,2024-09-02,59.5,16
241,2024-09-09,47.1,14
241,2024-09-16,56.2,15
241,2024-09-23,48.7,15
241,2024-09-30,56.4,13
241,2024-10-07,57.7,14
241,2024-10-14,62.3,14
241,2024-10-21,58.7,14
241,2024-10-28,53.0,16
241,2024-11-04,59.3,15
241,2024-11-11,55.0,13
241,2024-11-18,68.1,17
241,2024-11-25,61.8,13
241,2024-12-02,51.6,15
241,2024-12-09,40.6,17
241,2024-12-16,67.4,19
242,2024-09-02,61.6,8
242,2024-09-09,80.6,8
242,2024-09-16,65.5,6
242,2024-09-23,79.1,8
242,2024-09-30,64.2,9
242,2024-10-07,71.2,9
242,2024-10-14,68.3,11
242,2024-10-21,68.9,11
242,2024-10-28,74.5,9
242,2024-11-04,69.1,10
242,2024-11-11,70.9,7
242,2024-11-18,62.3,9
242,2024-11-25,62.7,8
242,2024-12-02,78.5,9
242,2024-12-09,64.2,10
242,2024-12-16,74.4,10
243,2024-09-02,41.9,15
243,2024-09-09,66.5,17
243,2024-09-16,47.7,17
243,2024-09-23,72.3,12
243,2024-09-30,62.7,16
243,2024-10-07,56.0,14
243,2024-10-14,63.7,14
243,2024-10-21,56.3,16
243,2024-10-28,71.8,16
243,2024-11-04,58.5,15
243,2024-11-11,49.1,17
243,2024-11-18,55.7,17
243,2024-11-25,54.0,15
243,2024-12-02,59.7,16
243,2024-12-09,46.4,18
243,2024-12-16,50.8,17
244,2024-09-02,50.7,18
244,2024-09-09,35.2,20
244,2024-09-16,35.6,23
244,2024-09-23,40.1,22
244,2024-09-30,45.1,21
244,2024-10-07,40.6,23
244,2024-10-14,32.9,24
244,2024-10-21,28.5,23
244,2024-10-28,26.8,21
244,2024-11-04,38.0,21
244,2024-11-11,35.0,20
244,2024-11-18,27.9,23
244,2024-11-25,35.2,22
244,2024-12-02,44.8,21
244,2024-12-09,30.6,22
244,2024-12-16,37.7,23
245,2024-09-02,29.1,25
245,2024-09-09,35.5,28
245,2024-09-16,28.1,27
245,2024-09-23,18.5,31
245,2024-09-30,10.2,27
245,2024-10-07,34.8,30
245,2024-10-14,19.0,32
245,2024-10-21,23.7,30
245,2024-10-28,20.6,31
245,2024-11-04,21.4,34
245,2024-11-11,14.4,31
245,2024-11-18,4.6,32
245,2024-11-25,28.0,33
245,2024-12-02,7.4,32
245,2024-12-09,0.0,31
245,2024-12-16,10.1,32
246,2024-09-02,61.6,9
246,2024-09-09,69.3,6
246,2024-09-16,53.4,7
246,2024-09-23,57.3,5
246,2024-09-30,79.0,8
246,2024-10-07,67.9,8
246,2024-10-14,60.9,9
246,2024-10-21,69.0,7
246,2024-10-28,65.1,6
246,2024-11-04,66.8,8
246,2024-11-11,66.5,8
246,2024-11-18,69.4,9
246,2024-11-25,77.5,9
246,2024-12-02,77.6,7
246,2024-12-09,65.9,9
246,2024-12-16,75.4,7
247,2024-09-02,48.9,19
247,2024-09-09,47.1,20
247,2024-09-16,31.4,20
247,2024-09-23,59.2,21
247,2024-09-30,59.4,19
247,2024-10-07,46.3,17
247,2024-10-14,39.5,22
247,2024-10-21,45.5,21
247,2024-10-28,46.3,21
247,2024-11-04,35.9,21
247,2024-11-11,27.4,25
247,2024-11-18,36.1,24
247,2024-11-25,43.4,21
247,2024-12-02,44.0,24
247,2024-12-09,25.2,24
247,2024-12-16,24.6,26
248,2024-09-02,36.5,27
248,2024-09-09,38.7,26
248,2024-09-16,21.2,28
248,2024-09-23,43.7,27
248,2024-09-30,10.7,27
248,2024-10-07,30.2,28
248,2024-10-14,20.3,31
248,2024-10-21,18.9,30
248,2024-10-28,23.0,30
248,2024-11-04,16.0,31
248,2024-11-11,22.9,30
248,2024-11-18,0.0,33
248,2024-11-25,20.5,32
248,2024-12-02,13.9,32
248,2024-12-09,14.3,34
248,2024-12-16,9.4,37
249,2024-09-02,17.5,28
249,2024-09-09,19.2,29
249,2024-09-16,14.5,26
249,2024-09-23,20.7,29
249,2024-09-30,19.6,28
249,2024-10-07,21.5,29
249,2024-10-14,33.5,31
249,2024-10-21,17.6,33
249,2024-10-28,22.7,29
249,2024-11-04,19.4,32
249,2024-11-11,10.4,30
249,2024-11-18,15.2,31
249,2024-11-25,25.0,33
249,2024-12-02,6.6,33
249,2024-12-09,20.4,31
249,2024-12-16,0.7,33
250,2024-09-02,60.3,15
250,2024-09-09,57.2,14
250,2024-09-16,62.5,17
250,2024-09-23,55.3,19
250,2024-09-30,74.6,17
250,2024-10-07,63.6,18
250,2024-10-14,56.0,14
250,2024-10-21,53.8,14
250,2024-10-28,58.7,16
250,2024-11-04,59.1,15
250,2024-11-11,58.3,18
250,2024-11-18,61.9,17
250,2024-11-25,58.2,13
250,2024-12-02,41.8,19
250,2024-12-09,51.8,15
250,2024-12-16,57.7,17
251,2024-09-02,65.4,17
251,2024-09-09,71.7,14
251,2024-09-16,67.2,14
251,2024-09-23,58.1,13
251,2024-09-30,45.3,15
251,2024-10-07,50.9,16
251,2024-10-14,56.1,16
251,2024-10-21,69.0,13
251,2024-10-28,52.0,16
251,2024-11-04,60.0,17
251,2024-11-11,64.1,16
251,2024-11-18,59.3,16
251,2024-11-25,44.9,15
251,2024-12-02,58.3,16
251,2024-12-09,48.7,14
251,2024-12-16,53.9,19
252,2024-09-02,63.4,10
252,2024-09-09,82.7,8
252,2024-09-16,64.6,9
252,2024-09-23,71.6,7
252,2024-09-30,64.7,9
252,2024-10-07,77.5,8
252,2024-10-14,69.4,9
252,2024-10-21,68.6,8
252,2024-10-28,64.0,7
252,2024-11-04,91.4,8
252,2024-11-11,80.9,11
252,2024-11-18,68.5,9
252,2024-11-25,70.8,6
252,2024-12-02,57.6,8
252,2024-12-09,66.6,11
252,2024-12-16,68.1,11
253,2024-09-02,40.2,23
253,2024-09-09,47.3,21
253,2024-09-16,38.4,22
253,2024-09-23,55.3,21
253,2024-09-30,38.3,21
253,2024-10-07,53.2,23
253,2024-10-14,51.1,22
253,2024-10-21,39.1,22
253,2024-10-28,46.6,22
253,2024-11-04,48.2,23
253,2024-11-11,17.2,24
253,2024-11-18,25.6,24
253,2024-11-25,42.2,23
253,2024-12-02,38.6,25
253,2024-12-09,29.5,24
253,2024-12-16,42.1,26
254,2024-09-02,51.2,15
254,2024-09-09,52.0,13
254,2024-09-16,62.3,15
254,2024-09-23,68.3,14
254,2024-09-30,57.8,15
254,2024-10-07,51.7,14
254,2024-10-14,67.2,14
254,2024-10-21,67.5,16
254,2024-10-28,45.4,16
254,2024-11-04,61.6,16
254,2024-11-11,56.1,14
254,2024-11-18,67.7,15
254,2024-11-25,49.6,16
254,2024-12-02,50.4,14
254,2024-12-09,53.1,15
254,2024-12-16,48.5,17
255,2024-09-02,59.1,17
255,2024-09-09,52.9,12
255,2024-09-16,60.6,18
255,2024-09-23,63.4,20
255,2024-09-30,61.5,15
255,2024-10-07,41.4,16
255,2024-10-14,59.7,15
255,2024-10-21,56.9,15
255,2024-10-28,56.3,18
255,2024-11-04,54.5,16
255,2024-11-11,54.0,17
255,2024-11-18,58.3,15
255,2024-11-25,41.2,16
255,2024-12-02,53.9,16
255,2024-12-09,46.6,18
255,2024-12-16,62.6,18
256,2024-09-02,79.2,9
256,2024-09-09,60.9,11
256,2024-09-16,62.6,8
256,2024-09-23,75.7,9
256,2024-09-30,74.6,8
256,2024-10-07,65.1,12
256,2024-10-14,69.7,8
256,2024-10-21,64.3,9
256,2024-10-28,71.6,8
256,2024-11-04,73.1,11
256,2024-11-11,65.2,8
256,2024-11-18,64.8,9
256,2024-11-25,65.5,8
256,2024-12-02,58.3,8
256,2024-12-09,73.4,11
256,2024-12-16,73.8,8
257,2024-09-02,33.1,18
257,2024-09-09,32.9,23
257,2024-09-16,44.8,20
257,2024-09-23,34.1,20
257,2024-09-30,36.1,23
257,2024-10-07,40.0,19
257,2024-10-14,58.0,20
257,2024-10-21,34.0,24
257,2024-10-28,41.3,21
257,2024-11-04,27.4,21
257,2024-11-11,29.2,22
257,2024-11-18,37.3,22
257,2024-11-25,34.7,21
257,2024-12-02,36.6,25
257,2024-12-09,32.2,23
257,2024-12-16,33.4,25
258,2024-09-02,36.8,22
258,2024-09-09,46.6,21
258,2024-09-16,52.2,19
258,2024-09-23,45.9,22
258,2024-09-30,33.5,22
258,2024-10-07,42.5,21
258,2024-10-14,46.4,21
258,2024-10-21,40.9,22
258,2024-10-28,33.1,23
258,2024-11-04,35.6,20
258,2024-11-11,22.1,23
258,2024-11-18,26.0,23
258,2024-11-25,35.4,22
258,2024-12-02,49.9,23
258,2024-12-09,39.5,24
258,2024-12-16,30.9,23
259,2024-09-02,97.7,4
259,2024-09-09,100.0,3
259,2024-09-16,79.2,2
259,2024-09-23,76.8,4
259,2024-09-30,81.7,0
259,2024-10-07,100.0,2
259,2024-10-14,81.9,5
259,2024-10-21,77.0,4
259,2024-10-28,82.1,1
259,2024-11-04,100.0,4
259,2024-11-11,94.3,3
259,2024-11-18,91.8,1
259,2024-11-25,88.0,1
259,2024-12-02,76.1,3
259,2024-12-09,96.6,2
259,2024-12-16,85.7,1
260,2024-09-02,44.1,21
260,2024-09-09,49.6,21
260,2024-09-16,37.6,20
260,2024-09-23,48.1,22
260,2024-09-30,39.6,20
260,2024-10-07,49.6,21
260,2024-10-14,45.5,21
260,2024-10-21,30.4,24
260,2024-10-28,39.0,21
260,2024-11-04,26.1,20
260,2024-11-11,33.5,25
260,2024-11-18,31.1,25
260,2024-11-25,34.0,21
260,2024-12-02,30.5,21
260,2024-12-09,26.7,22
260,2024-12-16,17.5,26
261,2024-09-02,61.7,14
261,2024-09-09,61.5,14
261,2024-09-16,38.1,19
261,2024-09-23,60.7,14
261,2024-09-30,43.4,13
261,2024-10-07,71.8,17
261,2024-10-14,64.3,13
261,2024-10-21,70.1,16
261,2024-10-28,63.0,16
261,2024-11-04,45.4,14
261,2024-11-11,53.1,16
261,2024-11-18,45.9,15
261,2024-11-25,55.2,17
261,2024-12-02,61.7,14
261,2024-12-09,67.6,14
261,2024-12-16,64.5,15
262,2024-09-02,45.3,21
262,2024-09-09,44.8,22
262,2024-09-16,45.6,22
262,2024-09-23,45.5,19
262,2024-09-30,43.2,20
262,2024-10-07,31.4,21
262,2024-10-14,41.0,22
262,2024-10-21,47.2,24
262,2024-10-28,40.7,23
262,2024-11-04,38.0,23
262,2024-11-11,40.4,22
262,2024-11-18,53.0,22
262,2024-11-25,46.6,21
262,2024-12-02,40.8,25
262,2024-12-09,18.2,23
262,2024-12-16,38.5,24
263,2024-09-02,73.0,9
263,2024-09-09,61.2,12
263,2024-09-16,66.0,9
263,2024-09-23,64.8,5
263,2024-09-30,62.6,6
263,2024-10-07,78.7,7
263,2024-10-14,65.9,7
263,2024-10-21,70.8,7
263,2024-10-28,77.9,9
263,2024-11-04,65.4,10
263,2024-11-11,70.1,8
263,2024-11-18,58.3,8
263,2024-11-25,72.6,10
263,2024-12-02,64.0,12
263,2024-12-09,74.5,6
263,2024-12-16,63.2,10
264,2024-09-02,79.9,8
264,2024-09-09,71.2,7
264,2024-09-16,80.6,7
264,2024-09-23,76.8,10
264,2024-09-30,70.4,10
264,2024-10-07,84.8,9
264,2024-10-14,68.6,8
264,2024-10-21,64.1,7
264,2024-10-28,73.5,8
264,2024-11-04,72.6,6
264,2024-11-11,69.3,10
264,2024-11-18,61.0,8
264,2024-11-25,55.2,6
264,2024-12-02,76.5,8
264,2024-12-09,84.6,9
264,2024-12-16,74.2,7
265,2024-09-02,26.9,26
265,2024-09-09,20.1,29
265,2024-09-16,34.1,29
265,2024-09-23,19.2,29
265,2024-09-30,9.1,31
265,2024-10-07,12.6,28
265,2024-10-14,22.5,30
265,2024-10-21,19.6,28
265,2024-10-28,27.8,28
265,2024-11-04,5.5,31
265,2024-11-11,5.8,33
265,2024-11-18,5.1,34
265,2024-11-25,21.4,34
265,2024-12-02,26.8,32
265,2024-12-09,2.2,33
265,2024-12-16,4.4,32
266,2024-09-02,71.2,8
266,2024-09-09,64.0,8
266,2024-09-16,74.4,10
266,2024-09-23,57.2,8
266,2024-09-30,68.9,7
266,2024-10-07,69.0,9
266,2024-10-14,74.2,8
266,2024-10-21,63.0,11
266,2024-10-28,76.6,9
266,2024-11-04,78.0,9
266,2024-11-11,80.3,8
266,2024-11-18,70.0,9
266,2024-11-25,82.6,11
266,2024-12-02,74.7,9
266,2024-12-09,75.6,10
266,2024-12-16,80.4,8
267,2024-09-02,54.5,21
267,2024-09-09,48.5,23
267,2024-09-16,48.5,22
267,2024-09-23,38.6,23
267,2024-09-30,46.6,21
267,2024-10-07,49.1,25
267,2024-10-14,30.1,20
267,2024-10-21,60.2,22
267,2024-10-28,39.5,22
267,2024-11-04,46.9,26
267,2024-11-11,31.2,22
267,2024-11-18,32.9,24
267,2024-11-25,44.8,25
267,2024-12-02,40.4,27
267,2024-12-09,28.9,22
267,2024-12-16,44.5,23
268,2024-09-02,59.0,8
268,2024-09-09,72.0,7
268,2024-09-16,61.9,8
268,2024-09-23,61.5,9
268,2024-09-30,54.4,8
268,2024-10-07,74.2,8
268,2024-10-14,78.7,6
268,2024-10-21,64.4,8
268,2024-10-28,75.7,9
268,2024-11-04,87.1,7
268,2024-11-11,58.8,11
268,2024-11-18,58.6,9
268,2024-11-25,62.2,5
268,2024-12-02,67.0,10
268,2024-12-09,60.2,9
268,2024-12-16,76.1,6
269,2024-09-02,58.2,17
269,2024-09-09,64.9,14
269,2024-09-16,62.8,14
269,2024-09-23,68.1,17
269,2024-09-30,59.8,15
269,2024-10-07,50.6,13
269,2024-10-14,55.3,15
269,2024-10-21,66.5,17
269,2024-10-28,59.2,17
269,2024-11-04,49.9,17
269,2024-11-11,50.9,17
269,2024-11-18,56.8,13
269,2024-11-25,62.5,17
269,2024-12-02,52.7,15
269,2024-12-09,54.8,13
269,2024-12-16,36.9,18
270,2024-09-02,63.4,11
270,2024-09-09,81.0,11
270,2024-09-16,64.8,6
270,2024-09-23,61.3,8
270,2024-09-30,51.0,8
270,2024-10-07,68.4,6
270,2024-10-14,61.7,8
270,2024-10-21,72.9,7
270,2024-10-28,72.3,9
270,2024-11-04,70.4,7
270,2024-11-11,59.3,11
270,2024-11-18,75.0,10
270,2024-11-25,69.3,8
270,2024-12-02,73.9,6
270,2024-12-09,61.1,7
270,2024-12-16,66.4,7
271,2024-09-02,62.7,15
271,2024-09-09,70.9,18
271,2024-09-16,49.3,15
271,2024-09-23,60.3,15
271,2024-09-30,50.2,14
271,2024-10-07,60.5,14
271,2024-10-14,59.6,15
271,2024-10-21,59.2,14
271,2024-10-28,59.0,14
271,2024-11-04,58.8,17
271,2024-11-11,59.3,16
271,2024-11-18,63.4,13
271,2024-11-25,70.4,14
271,2024-12-02,63.4,17
271,2024-12-09,48.8,17
271,2024-12-16,59.8,19
272,2024-09-02,71.5,8
272,2024-09-09,65.9,6
272,2024-09-16,67.5,8
272,2024-09-23,72.1,6
272,2024-09-30,68.1,9
272,2024-10-07,75.4,6
272,2024-10-14,75.7,8
272,2024-10-21,68.5,5
272,2024-10-28,81.9,9
272,2024-11-04,57.7,9
272,2024-11-11,72.8,10
272,2024-11-18,67.5,8
272,2024-11-25,64.9,9
272,2024-12-02,63.7,7
272,2024-12-09,69.5,6
272,2024-12-16,82.8,11
273,2024-09-02,82.4,1
273,2024-09-09,88.8,2
273,2024-09-16,95.6,1
273,2024-09-23,90.6,3
273,2024-09-30,81.0,3
273,2024-10-07,93.5,3
273,2024-10-14,87.3,1
273,2024-10-21,95.8,4
273,2024-10-28,83.5,2
273,2024-11-04,98.2,1
273,2024-11-11,91.8,2
273,2024-11-18,100.0,3
273,2024-11-25,97.2,1
273,2024-12-02,77.2,2
273,2024-12-09,89.4,2
273,2024-12-16,93.5,2
274,2024-09-02,53.3,9
274,2024-09-09,62.9,8
274,2024-09-16,82.4,11
274,2024-09-23,65.4,9
274,2024-09-30,65.6,8
274,2024-10-07,65.2,6
274,2024-10-14,70.8,9
274,2024-10-21,64.6,10
274,2024-10-28,66.5,7
274,2024-11-04,74.2,6
274,2024-11-11,77.3,8
274,2024-11-18,77.9,10
274,2024-11-25,75.1,7
274,2024-12-02,60.0,6
274,2024-12-09,78.8,8
274,2024-12-16,65.2,8
275,2024-09-02,94.6,4
275,2024-09-09,89.6,4
275,2024-09-16,87.6,3
275,2024-09-23,88.0,3
275,2024-09-30,92.4,3
275,2024-10-07,79.4,3
275,2024-10-14,88.5,3
275,2024-10-21,85.8,4
275,2024-10-28,86.3,4
275,2024-11-04,83.2,2
275,2024-11-11,91.8,2
275,2024-11-18,100.0,3
275,2024-11-25,87.3,4
275,2024-12-02,83.4,4
275,2024-12-09,94.5,4
275,2024-12-16,83.9,0
276,2024-09-02,25.1,27
276,2024-09-09,41.9,31
276,2024-09-16,29.9,28
276,2024-09-23,23.0,30
276,2024-09-30,41.9,32
276,2024-10-07,32.1,31
276,2024-10-14,28.2,30
276,2024-10-21,14.3,30
276,2024-10-28,22.1,28
276,2024-11-04,16.1,30
276,2024-11-11,24.0,30
276,2024-11-18,17.2,31
276,2024-11-25,25.9,29
276,2024-12-02,15.5,30
276,2024-12-09,6.2,33
276,2024-12-16,10.9,33
277,2024-09-02,31.2,27
277,2024-09-09,27.3,28
277,2024-09-16,28.8,28
277,2024-09-23,31.6,29
277,2024-09-30,26.0,28
277,2024-10-07,14.5,30
277,2024-10-14,31.2,30
277,2024-10-21,13.6,31
277,2024-10-28,16.1,32
277,2024-11-04,14.4,31
277,2024-11-11,11.8,31
277,2024-11-18,2.0,32
277,2024-11-25,16.1,33
277,2024-12-02,13.9,31
277,2024-12-09,18.0,34
277,2024-12-16,2.6,34
278,2024-09-02,77.0,8
278,2024-09-09,67.6,9
278,2024-09-16,57.9,7
278,2024-09-23,62.1,6
278,2024-09-30,78.7,5
278,2024-10-07,72.7,10
278,2024-10-14,67.7,7
278,2024-10-21,71.9,8
278,2024-10-28,78.0,4
278,2024-11-04,62.7,9
278,2024-11-11,70.4,9
278,2024-11-18,72.1,8
278,2024-11-25,67.6,12
278,2024-12-02,82.3,9
278,2024-12-09,70.6,9
278,2024-12-16,76.6,9
279,2024-09-02,38.0,23
279,2024-09-09,45.2,24
279,2024-09-16,44.0,20
279,2024-09-23,52.8,21
279,2024-09-30,42.1,19
279,2024-10-07,45.5,21
279,2024-10-14,35.9,21
279,2024-10-21,42.3,19
279,2024-10-28,36.3,23
279,2024-11-04,27.3,22
279,2024-11-11,31.4,22
279,2024-11-18,49.0,20
279,2024-11-25,41.1,22
279,2024-12-02,30.0,21
279,2024-12-09,39.5,23
279,2024-12-16,30.2,23
280,2024-09-02,68.6,5
280,2024-09-09,66.1,10
280,2024-09-16,57.9,7
280,2024-09-23,66.6,7
280,2024-09-30,69.8,7
280,2024-10-07,66.9,8
280,2024-10-14,75.2,10
280,2024-10-21,67.9,11
280,2024-10-28,68.5,10
280,2024-11-04,85.5,9
280,2024-11-11,59.0,8
280,2024-11-18,65.1,8
280,2024-11-25,85.9,6
280,2024-12-02,72.4,7
280,2024-12-09,67.5,9
280,2024-12-16,72.5,8
281,2024-09-02,54.8,15
281,2024-09-09,73.4,13
281,2024-09-16,74.7,17
281,2024-09-23,70.1,15
281,2024-09-30,68.2,13
281,2024-10-07,53.2,16
281,2024-10-14,60.7,15
281,2024-10-21,38.0,15
281,2024-10-28,48.4,16
281,2024-11-04,55.9,14
281,2024-11-11,78.3,17
281,2024-11-18,65.4,19
281,2024-11-25,63.0,14
281,2024-12-02,49.2,17
281,2024-12-09,39.6,16
281,2024-12-16,38.4,16
282,2024-09-02,50.8,21
282,2024-09-09,50.8,23
282,2024-09-16,41.4,25
282,2024-09-23,43.5,22
282,2024-09-30,36.1,24
282,2024-10-07,48.6,24
282,2024-10-14,39.9,20
282,2024-10-21,42.4,19
282,2024-10-28,35.3,22
282,2024-11-04,56.3,23
282,2024-11-11,37.6,22
282,2024-11-18,25.0,23
282,2024-11-25,35.8,21
282,2024-12-02,24.8,22
282,2024-12-09,34.0,22
282,2024-12-16,24.3,24
283,2024-09-02,34.3,28
283,2024-09-09,24.1,29
283,2024-09-16,25.7,26
283,2024-09-23,34.1,29
283,2024-09-30,23.4,27
283,2024-10-07,17.0,32
283,2024-10-14,9.5,29
283,2024-10-21,20.0,31
283,2024-10-28,6.8,31
283,2024-11-04,3.9,31
283,2024-11-11,10.7,30
283,2024-11-18,21.2,31
283,2024-11-25,16.9,33
283,2024-12-02,21.9,31
283,2024-12-09,17.7,33
283,2024-12-16,5.9,31
284,2024-09-02,74.9,7
284,2024-09-09,74.1,11
284,2024-09-16,77.8,10
284,2024-09-23,64.2,9
284,2024-09-30,60.8,8
284,2024-10-07,83.9,7
284,2024-10-14,78.9,10
284,2024-10-21,78.6,6
284,2024-10-28,74.2,8
284,2024-11-04,78.7,6
284,2024-11-11,72.9,9
284,2024-11-18,54.1,7
284,2024-11-25,55.4,7
284,2024-12-02,74.4,9
284,2024-12-09,71.4,7
284,2024-12-16,79.0,8
285,2024-09-02,44.3,22
285,2024-09-09,35.3,21
285,2024-09-16,45.9,20
285,2024-09-23,47.0,22
285,2024-09-30,40.2,21
285,2024-10-07,44.4,22
285,2024-10-14,40.0,23
285,2024-10-21,44.0,19
285,2024-10-28,26.8,24
285,2024-11-04,35.3,22
285,2024-11-11,45.6,22
285,2024-11-18,36.0,21
285,2024-11-25,38.0,24
285,2024-12-02,29.6,22
285,2024-12-09,54.5,23
285,2024-12-16,27.3,24
286,2024-09-02,69.6,7
286,2024-09-09,73.9,7
286,2024-09-16,82.6,9
286,2024-09-23,67.8,8
286,2024-09-30,77.2,9
286,2024-10-07,87.0,10
286,2024-10-14,73.9,7
286,2024-10-21,68.8,9
286,2024-10-28,63.4,10
286,2024-11-04,62.2,7
286,2024-11-11,65.5,9
286,2024-11-18,63.6,6
286,2024-11-25,78.7,8
286,2024-12-02,61.5,7
286,2024-12-09,83.7,7
286,2024-12-16,69.0,8
287,2024-09-02,20.1,26
287,2024-09-09,18.2,29
287,2024-09-16,28.0,32
287,2024-09-23,20.1,27
287,2024-09-30,36.6,31
287,2024-10-07,26.0,28
287,2024-10-14,35.5,30
287,2024-10-21,16.7,32
287,2024-10-28,18.6,29
287,2024-11-04,17.7,30
287,2024-11-11,0.0,30
287,2024-11-18,10.3,30
287,2024-11-25,17.7,31
287,2024-12-02,15.5,31
287,2024-12-09,17.6,31
287,2024-12-16,0.0,35
288,2024-09-02,79.2,5
288,2024-09-09,90.6,4
288,2024-09-16,94.6,3
288,2024-09-23,87.3,5
288,2024-09-30,87.3,2
288,2024-10-07,91.2,0
288,2024-10-14,97.1,5
288,2024-10-21,96.2,4
288,2024-10-28,86.1,2
288,2024-11-04,77.0,5
288,2024-11-11,83.1,3
288,2024-11-18,89.1,0
288,2024-11-25,73.2,2
288,2024-12-02,83.6,2
288,2024-12-09,95.8,3
288,2024-12-16,93.5,3
289,2024-09-02,57.5,13
289,2024-09-09,61.8,15
289,2024-09-16,66.8,15
289,2024-09-23,56.8,15
289,2024-09-30,51.5,17
289,2024-10-07,67.7,13
289,2024-10-14,64.7,12
289,2024-10-21,65.9,14
289,2024-10-28,60.6,12
289,2024-11-04,47.9,16
289,2024-11-11,51.6,14
289,2024-11-18,68.1,19
289,2024-11-25,64.1,14
289,2024-12-02,70.5,13
289,2024-12-09,53.6,16
289,2024-12-16,71.2,17
290,2024-09-02,56.3,13
290,2024-09-09,67.7,14
290,2024-09-16,61.2,13
290,2024-09-23,63.7,16
290,2024-09-30,48.9,17
290,2024-10-07,63.0,16
290,2024-10-14,55.3,15
290,2024-10-21,58.5,15
290,2024-10-28,59.1,17
290,2024-11-04,66.1,14
290,2024-11-11,65.1,17
290,2024-11-18,55.7,16
290,2024-11-25,60.6,14
290,2024-12-02,53.3,17
290,2024-12-09,52.1,17
290,2024-12-16,66.2,18
291,2024-09-02,75.8,15
291,2024-09-09,61.1,15
291,2024-09-16,59.0,16
291,2024-09-23,45.5,15
291,2024-09-30,47.9,14
291,2024-10-07,64.5,15
291,2024-10-14,63.9,15
291,2024-10-21,66.9,15
291,2024-10-28,42.1,16
291,2024-11-04,40.1,13
291,2024-11-11,50.1,14
291,2024-11-18,52.5,14
291,2024-11-25,45.4,18
291,2024-12-02,50.9,12
291,2024-12-09,53.2,14
291,2024-12-16,48.7,17
292,2024-09-02,82.4,1
292,2024-09-09,89.7,4
